OBJECTID,SA2011,node_dist,stop_dist,centre_in,node_in,stop_in,iso_cutoff,iso_date,iso_type,iso_hectar,centre_X,centre_Y,node_X,node_Y,stop_X,stop_Y,SHAPE_Length,SHAPE_Area
12850,N00003213,12,194,1,1,0,1800,12/6/2022,from_centroid,5794,267366.5,422535.59,267362.61,422546.69,267227.36,422670.47,77864.76041,19076320.13
12851,N00003213,12,194,1,1,0,2700,12/6/2022,from_centroid,13136,267366.5,422535.59,267362.61,422546.69,267227.36,422670.47,184594.5831,43290646.55
12852,N00003213,12,194,1,1,0,3600,12/6/2022,from_centroid,23886,267366.5,422535.59,267362.61,422546.69,267227.36,422670.47,341690.4579,78685212.35
12853,N00003214,19,235,1,1,0,900,12/6/2022,from_centroid,689,267440.5,422463.58,267430.9,422480.1,267453.15,422228.99,9632.519858,2265840.272
12854,N00003214,19,235,1,1,0,1800,12/6/2022,from_centroid,5100,267440.5,422463.58,267430.9,422480.1,267453.15,422228.99,64389.76283,16797852.79
12855,N00003214,19,235,1,1,0,2700,12/6/2022,from_centroid,11649,267440.5,422463.58,267430.9,422480.1,267453.15,422228.99,168519.1388,38370530.59
12856,N00003214,19,235,1,1,0,3600,12/6/2022,from_centroid,21149,267440.5,422463.58,267430.9,422480.1,267453.15,422228.99,312694.1312,69641241.58
12857,N00003215,18,39,1,1,1,900,12/6/2022,from_centroid,479,267800.51,421835.57,267809.18,421851.78,267778.17,421804,7500.087356,1579081.76
12858,N00003215,18,39,1,1,1,1800,12/6/2022,from_centroid,2273,267800.51,421835.57,267809.18,421851.78,267778.17,421804,20807.32575,7484851.345
12859,N00003215,18,39,1,1,1,2700,12/6/2022,from_centroid,4397,267800.51,421835.57,267809.18,421851.78,267778.17,421804,45004.1111,14509373.79
12860,N00003215,18,39,1,1,1,3600,12/6/2022,from_centroid,5899,267800.51,421835.57,267809.18,421851.78,267778.17,421804,76465.83712,19471218.47
12861,N00003216,14,433,1,1,1,900,12/6/2022,from_centroid,444,266958.4,432117.77,266972.8,432117.84,266933.94,431685.59,8750.881986,1446260.015
12862,N00003216,14,433,1,1,1,1800,12/6/2022,from_centroid,4458,266958.4,432117.77,266972.8,432117.84,266933.94,431685.59,68841.25377,14613673.76
12863,N00003216,14,433,1,1,1,2700,12/6/2022,from_centroid,8707,266958.4,432117.77,266972.8,432117.84,266933.94,431685.59,123071.9344,28566421.27
12864,N00003216,14,433,1,1,1,3600,12/6/2022,from_centroid,18977,266958.4,432117.77,266972.8,432117.84,266933.94,431685.59,250517.578,62309709.48
12865,N00003217,57,1021,1,1,1,900,12/6/2022,from_centroid,187,266867.44,428604.71,266923.54,428597.1,267877.64,428744.92,4906.261277,612246.8043
12866,N00003217,57,1021,1,1,1,1800,12/6/2022,from_centroid,425,266867.44,428604.71,266923.54,428597.1,267877.64,428744.92,7749.575887,1388365.17
12867,N00003217,57,1021,1,1,1,2700,12/6/2022,from_centroid,425,266867.44,428604.71,266923.54,428597.1,267877.64,428744.92,7749.575887,1388365.17
12868,N00003217,57,1021,1,1,1,3600,12/6/2022,from_centroid,425,266867.44,428604.71,266923.54,428597.1,267877.64,428744.92,7749.575887,1388365.17
12869,N00003218,29,439,1,1,1,900,12/6/2022,from_centroid,291,264947.46,425844.67,264969.85,425862.5,264817.23,426263.19,5534.595414,960385.8399
12870,N00003218,29,439,1,1,1,1800,12/6/2022,from_centroid,1351,264947.46,425844.67,264969.85,425862.5,264817.23,426263.19,18329.93606,4440678.16
12871,N00003218,29,439,1,1,1,2700,12/6/2022,from_centroid,2832,264947.46,425844.67,264969.85,425862.5,264817.23,426263.19,42010.31086,9307761.308
12872,N00003218,29,439,1,1,1,3600,12/6/2022,from_centroid,6052,264947.46,425844.67,264969.85,425862.5,264817.23,426263.19,78662.31725,19918128.71
12873,N00003219,44,1835,1,1,0,900,12/6/2022,from_centroid,200,267988.37,435758.84,267948.31,435775.75,268593.4,434028.07,5135.57977,655561.3714
12874,N00003219,44,1835,1,1,0,1800,12/6/2022,from_centroid,571,267988.37,435758.84,267948.31,435775.75,268593.4,434028.07,13213.80537,1861877.409
12875,N00003219,44,1835,1,1,0,2700,12/6/2022,from_centroid,571,267988.37,435758.84,267948.31,435775.75,268593.4,434028.07,13213.80537,1861877.409
12876,N00003219,44,1835,1,1,0,3600,12/6/2022,from_centroid,571,267988.37,435758.84,267948.31,435775.75,268593.4,434028.07,13213.80537,1861877.409
12877,N00003220,18,107,1,1,1,900,12/6/2022,from_centroid,511,267298.39,432988.79,267290.99,432972.83,267276.12,432883.91,7292.186934,1674517.889
12878,N00003220,18,107,1,1,1,1800,12/6/2022,from_centroid,2146,267298.39,432988.79,267290.99,432972.83,267276.12,432883.91,39295.28117,7037380.75
12879,N00003220,18,107,1,1,1,2700,12/6/2022,from_centroid,3668,267298.39,432988.79,267290.99,432972.83,267276.12,432883.91,64582.07578,12014286.03
12880,N00003220,18,107,1,1,1,3600,12/6/2022,from_centroid,4622,267298.39,432988.79,267290.99,432972.83,267276.12,432883.91,81022.64921,15138515.46
12881,N00003221,20,186,1,1,0,900,12/6/2022,from_centroid,730,268303.5,423212.59,268287.32,423223.46,268294.16,423027,11999.07333,2408999.505
12882,N00003221,20,186,1,1,0,1800,12/6/2022,from_centroid,5562,268303.5,423212.59,268287.32,423223.46,268294.16,423027,82389.04661,18304259.51
12883,N00003221,20,186,1,1,0,2700,12/6/2022,from_centroid,14529,268303.5,423212.59,268287.32,423223.46,268294.16,423027,209771.3794,47833612.34
12884,N00003221,20,186,1,1,0,3600,12/6/2022,from_centroid,22073,268303.5,423212.59,268287.32,423223.46,268294.16,423027,318427.775,72645020.63
12885,N00003222,33,338,1,1,0,900,12/6/2022,from_centroid,723,267800.5,423011.59,267767.17,423013.39,267663.14,423319.98,14081.07157,2381065.969
12886,N00003222,33,338,1,1,0,1800,12/6/2022,from_centroid,7654,267800.5,423011.59,267767.17,423013.39,267663.14,423319.98,105030.2955,25198784.85
12887,N00003222,33,338,1,1,0,2700,12/6/2022,from_centroid,17604,267800.5,423011.59,267767.17,423013.39,267663.14,423319.98,249118.2679,57938559.05
12888,N00003222,33,338,1,1,0,3600,12/6/2022,from_centroid,26315,267800.5,423011.59,267767.17,423013.39,267663.14,423319.98,360960.4766,86609082.21
12889,N00003223,20,138,1,1,1,900,12/6/2022,from_centroid,1219,267416.49,423339.6,267436.34,423338.84,267554.16,423344.99,23687.69998,4008640.246
12890,N00003223,20,138,1,1,1,1800,12/6/2022,from_centroid,11989,267416.49,423339.6,267436.34,423338.84,267554.16,423344.99,164227.1343,39500912.74
12891,N00003223,20,138,1,1,1,2700,12/6/2022,from_centroid,25909,267416.49,423339.6,267436.34,423338.84,267554.16,423344.99,359716.2772,85342857.06
12892,N00003223,20,138,1,1,1,3600,12/6/2022,from_centroid,42556,267416.49,423339.6,267436.34,423338.84,267554.16,423344.99,569757.4572,140150072
12893,N00003224,54,108,1,1,1,900,12/6/2022,from_centroid,683,268380.5,422961.59,268403.61,423010.34,268294.16,423027,7384.011377,2251611.002
12894,N00003224,54,108,1,1,1,1800,12/6/2022,from_centroid,3721,268380.5,422961.59,268403.61,423010.34,268294.16,423027,50771.75997,12252416.92
12895,N00003224,54,108,1,1,1,2700,12/6/2022,from_centroid,10184,268380.5,422961.59,268403.61,423010.34,268294.16,423027,158471.7838,33527884.93
12896,N00003224,54,108,1,1,1,3600,12/6/2022,from_centroid,17109,268380.5,422961.59,268403.61,423010.34,268294.16,423027,261868.6403,56330603.89
12897,N00003225,26,210,1,1,1,900,12/6/2022,from_centroid,874,268103.5,422693.58,268078.55,422687.6,268312.16,422670,11946.57124,2881299.895
12898,N00003225,26,210,1,1,1,1800,12/6/2022,from_centroid,4693,268103.5,422693.58,268078.55,422687.6,268312.16,422670,60117.11899,15464791.56
12899,N00003225,26,210,1,1,1,2700,12/6/2022,from_centroid,11963,268103.5,422693.58,268078.55,422687.6,268312.16,422670,184582.6953,39431673.97
12900,N00003225,26,210,1,1,1,3600,12/6/2022,from_centroid,21478,268103.5,422693.58,268078.55,422687.6,268312.16,422670,335484.5887,70743086.72
12901,N00003226,29,150,1,1,1,900,12/6/2022,from_centroid,1348,267893.49,423488.6,267912.59,423466.77,267993.59,423377.44,22983.43209,4439135.674
12902,N00003226,29,150,1,1,1,1800,12/6/2022,from_centroid,9659,267893.49,423488.6,267912.59,423466.77,267993.59,423377.44,134247.3956,31812432.32
12903,N00003226,29,150,1,1,1,2700,12/6/2022,from_centroid,23165,267893.49,423488.6,267912.59,423466.77,267993.59,423377.44,322546.6884,76313133.23
12904,N00003226,29,150,1,1,1,3600,12/6/2022,from_centroid,37062,267893.49,423488.6,267912.59,423466.77,267993.59,423377.44,509220.5985,122129157.4
12905,N00003227,16,148,1,1,0,900,12/6/2022,from_centroid,1409,267632.49,423470.6,267621.12,423481.97,267554.16,423344.99,23674.97755,4634087.078
12906,N00003227,16,148,1,1,0,1800,12/6/2022,from_centroid,11490,267632.49,423470.6,267621.12,423481.97,267554.16,423344.99,155064.7757,37837839.34
12907,N00003227,16,148,1,1,0,2700,12/6/2022,from_centroid,26363,267632.49,423470.6,267621.12,423481.97,267554.16,423344.99,365910.9279,86839051.23
12908,N00003227,16,148,1,1,0,3600,12/6/2022,from_centroid,42584,267632.49,423470.6,267621.12,423481.97,267554.16,423344.99,565414.7428,140232269.1
12909,N00003228,28,177,1,1,0,900,12/6/2022,from_centroid,997,267126.5,422815.59,267122.02,422788.27,267227.36,422670.47,17348.45047,3278595.113
12910,N00003228,28,177,1,1,0,1800,12/6/2022,from_centroid,7407,267126.5,422815.59,267122.02,422788.27,267227.36,422670.47,101250.4844,24381680.92
12911,N00003228,28,177,1,1,0,2700,12/6/2022,from_centroid,13829,267126.5,422815.59,267122.02,422788.27,267227.36,422670.47,192687.9154,45542392.4
12912,N00003228,28,177,1,1,0,3600,12/6/2022,from_centroid,24783,267126.5,422815.59,267122.02,422788.27,267227.36,422670.47,332941.4717,81639098.54
12913,N00003229,32,206,1,1,0,900,12/6/2022,from_centroid,1068,266968.5,422751.59,266958.11,422782.35,266926.17,422952.99,17220.08061,3509035.118
12914,N00003229,32,206,1,1,0,1800,12/6/2022,from_centroid,7481,266968.5,422751.59,266958.11,422782.35,266926.17,422952.99,100914.2138,24635629.42
12915,N00003229,32,206,1,1,0,2700,12/6/2022,from_centroid,14310,266968.5,422751.59,266958.11,422782.35,266926.17,422952.99,196804.2878,47148601.04
12916,N00003229,32,206,1,1,0,3600,12/6/2022,from_centroid,25928,266968.5,422751.59,266958.11,422782.35,266926.17,422952.99,347154.6573,85399603.23
12917,N00003230,21,133,1,1,0,900,12/6/2022,from_centroid,801,267387.5,422967.59,267380.1,422987.54,267257.91,422997.6,15461.56524,2635850.215
12918,N00003230,21,133,1,1,0,1800,12/6/2022,from_centroid,8818,267387.5,422967.59,267380.1,422987.54,267257.91,422997.6,113288.5333,29035828.99
12919,N00003230,21,133,1,1,0,2700,12/6/2022,from_centroid,17898,267387.5,422967.59,267380.1,422987.54,267257.91,422997.6,245052.825,58925454.54
12920,N00003230,21,133,1,1,0,3600,12/6/2022,from_centroid,28334,267387.5,422967.59,267380.1,422987.54,267257.91,422997.6,369662.6602,93287635.34
12921,N00003231,15,24,1,1,1,900,12/6/2022,from_centroid,1376,267132.49,423330.6,267118.04,423332.41,267123.17,423307.99,26178.18553,4531500.455
12922,N00003231,15,24,1,1,1,1800,12/6/2022,from_centroid,10975,267132.49,423330.6,267118.04,423332.41,267123.17,423307.99,142555.7213,36125310.05
12923,N00003231,15,24,1,1,1,2700,12/6/2022,from_centroid,23318,267132.49,423330.6,267118.04,423332.41,267123.17,423307.99,303253.4069,76764090.06
12924,N00003231,15,24,1,1,1,3600,12/6/2022,from_centroid,36780,267132.49,423330.6,267118.04,423332.41,267123.17,423307.99,459738.854,121082412.9
12925,N00003232,18,2536,1,1,0,900,12/6/2022,from_centroid,418,267683.55,417663.49,267699.8,417655.37,268525.3,420053.18,6833.611903,1379500.068
12926,N00003232,18,2536,1,1,0,1800,12/6/2022,from_centroid,897,267683.55,417663.49,267699.8,417655.37,268525.3,420053.18,14358.84958,2961079.957
12927,N00003232,18,2536,1,1,0,2700,12/6/2022,from_centroid,897,267683.55,417663.49,267699.8,417655.37,268525.3,420053.18,14358.84958,2961079.957
12928,N00003232,18,2536,1,1,0,3600,12/6/2022,from_centroid,897,267683.55,417663.49,267699.8,417655.37,268525.3,420053.18,14358.84958,2961079.957
12929,N00003233,13,1438,1,1,1,900,12/6/2022,from_centroid,452,268002.59,413556.41,267990.75,413562.58,269214.2,414329.07,6809.312145,1490995.172
12930,N00003233,13,1438,1,1,1,1800,12/6/2022,from_centroid,1211,268002.59,413556.41,267990.75,413562.58,269214.2,414329.07,19422.345,4005935.959
12931,N00003233,13,1438,1,1,1,2700,12/6/2022,from_centroid,1211,268002.59,413556.41,267990.75,413562.58,269214.2,414329.07,19422.345,4005935.959
12932,N00003233,13,1438,1,1,1,3600,12/6/2022,from_centroid,1211,268002.59,413556.41,267990.75,413562.58,269214.2,414329.07,19422.345,4005935.959
12933,N00003234,24,3651,1,1,0,900,12/6/2022,from_centroid,315,265559.59,412735.41,265541.17,412720.6,265507.26,409088.09,5644.373466,1041127.61
12934,N00003234,24,3651,1,1,0,1800,12/6/2022,from_centroid,997,265559.59,412735.41,265541.17,412720.6,265507.26,409088.09,13823.18362,3295938.305
12935,N00003234,24,3651,1,1,0,2700,12/6/2022,from_centroid,997,265559.59,412735.41,265541.17,412720.6,265507.26,409088.09,13823.18362,3295938.305
12936,N00003234,24,3651,1,1,0,3600,12/6/2022,from_centroid,997,265559.59,412735.41,265541.17,412720.6,265507.26,409088.09,13823.18362,3295938.305
12937,N00003235,20,1424,1,1,0,900,12/6/2022,from_centroid,281,267478.62,410607.36,267497.86,410612.85,267555.24,409186.1,5876.893764,931433.0693
12938,N00003235,20,1424,1,1,0,1800,12/6/2022,from_centroid,707,267478.62,410607.36,267497.86,410612.85,267555.24,409186.1,13622.68092,2339261.068
12939,N00003235,20,1424,1,1,0,2700,12/6/2022,from_centroid,707,267478.62,410607.36,267497.86,410612.85,267555.24,409186.1,13622.68092,2339261.068
12940,N00003235,20,1424,1,1,0,3600,12/6/2022,from_centroid,707,267478.62,410607.36,267497.86,410612.85,267555.24,409186.1,13622.68092,2339261.068
12941,N00003236,20,301,1,1,1,900,12/6/2022,from_centroid,232,269684.65,409044.31,269671.95,409060.05,269384.58,409027.63,4040.159302,770503.3621
12942,N00003236,20,301,1,1,1,1800,12/6/2022,from_centroid,835,269684.65,409044.31,269671.95,409060.05,269384.58,409027.63,9636.600396,2764956.388
12943,N00003236,20,301,1,1,1,2700,12/6/2022,from_centroid,1552,269684.65,409044.31,269671.95,409060.05,269384.58,409027.63,19496.40839,5154071.873
12944,N00003236,20,301,1,1,1,3600,12/6/2022,from_centroid,3815,269684.65,409044.31,269671.95,409060.05,269384.58,409027.63,60813.78632,12703052.69
12945,N00003237,29,640,1,1,0,900,12/6/2022,from_centroid,381,269528.65,408404.3,269540.23,408378.04,269384.58,409027.63,5212.090355,1263257.104
12946,N00003237,29,640,1,1,0,1800,12/6/2022,from_centroid,1190,269528.65,408404.3,269540.23,408378.04,269384.58,409027.63,15792.15132,3949791.99
12947,N00003237,29,640,1,1,0,2700,12/6/2022,from_centroid,1948,269528.65,408404.3,269540.23,408378.04,269384.58,409027.63,27840.50398,6468347.837
12948,N00003237,29,640,1,1,0,3600,12/6/2022,from_centroid,4220,269528.65,408404.3,269540.23,408378.04,269384.58,409027.63,69273.36608,14041208.52
12949,N00003238,55,2592,1,1,0,900,12/6/2022,from_centroid,239,271651.67,407774.27,271611.52,407811.86,269384.58,409027.63,4788.525489,791083.366
12950,N00003238,55,2592,1,1,0,1800,12/6/2022,from_centroid,550,271651.67,407774.27,271611.52,407811.86,269384.58,409027.63,9840.363747,1826125.449
12951,N00003238,55,2592,1,1,0,2700,12/6/2022,from_centroid,550,271651.67,407774.27,271611.52,407811.86,269384.58,409027.63,9840.363747,1826125.449
12952,N00003238,55,2592,1,1,0,3600,12/6/2022,from_centroid,550,271651.67,407774.27,271611.52,407811.86,269384.58,409027.63,9840.363747,1826125.449
12953,N00003239,19,346,1,1,1,900,12/6/2022,from_centroid,364,272720.61,413923.38,272701.44,413925.15,273044.17,413802.1,6723.715995,1206495.009
12954,N00003239,19,346,1,1,1,1800,12/6/2022,from_centroid,970,272720.61,413923.38,272701.44,413925.15,273044.17,413802.1,20845.37181,3202680.39
12955,N00003239,19,346,1,1,1,2700,12/6/2022,from_centroid,970,272720.61,413923.38,272701.44,413925.15,273044.17,413802.1,20845.37181,3202680.39
12956,N00003239,19,346,1,1,1,3600,12/6/2022,from_centroid,970,272720.61,413923.38,272701.44,413925.15,273044.17,413802.1,20845.37181,3202680.39
12957,N00003240,18,1765,1,1,0,900,12/6/2022,from_centroid,341,316813.8,365041.86,316813.79,365059.53,317403.08,363378.73,6024.732654,1150628.72
12958,N00003240,18,1765,1,1,0,1800,12/6/2022,from_centroid,957,316813.8,365041.86,316813.79,365059.53,317403.08,363378.73,13774.31664,3231411.833
12959,N00003240,18,1765,1,1,0,2700,12/6/2022,from_centroid,957,316813.8,365041.86,316813.79,365059.53,317403.08,363378.73,13774.31664,3231411.833
12960,N00003240,18,1765,1,1,0,3600,12/6/2022,from_centroid,957,316813.8,365041.86,316813.79,365059.53,317403.08,363378.73,13774.31664,3231411.833
12961,N00003241,34,491,1,1,1,900,12/6/2022,from_centroid,193,319894.81,365630.85,319924.43,365648.3,319874.73,366121.32,5006.180525,652097.2843
12962,N00003241,34,491,1,1,1,1800,12/6/2022,from_centroid,3889,319894.81,365630.85,319924.43,365648.3,319874.73,366121.32,55475.51392,13136639.73
12963,N00003241,34,491,1,1,1,2700,12/6/2022,from_centroid,7430,319894.81,365630.85,319924.43,365648.3,319874.73,366121.32,89813.82876,25089048.63
12964,N00003241,34,491,1,1,1,3600,12/6/2022,from_centroid,15660,319894.81,365630.85,319924.43,365648.3,319874.73,366121.32,177060.5469,52890363.4
12965,N00003242,14,581,1,1,0,900,12/6/2022,from_centroid,374,322319.83,365400.85,322333.68,365404.94,322505.55,364850.98,11831.34463,1262603.003
12966,N00003242,14,581,1,1,0,1800,12/6/2022,from_centroid,4142,322319.83,365400.85,322333.68,365404.94,322505.55,364850.98,46684.03063,13992794.29
12967,N00003242,14,581,1,1,0,2700,12/6/2022,from_centroid,10544,322319.83,365400.85,322333.68,365404.94,322505.55,364850.98,105903.5781,35638617.18
12968,N00003242,14,581,1,1,0,3600,12/6/2022,from_centroid,18514,322319.83,365400.85,322333.68,365404.94,322505.55,364850.98,192493.199,62556307.95
12969,N00003243,18,1455,1,1,0,900,12/6/2022,from_centroid,216,315733.73,368921.88,315738.46,368939.34,316309.98,367586.42,4896.543617,725352.2484
12970,N00003243,18,1455,1,1,0,1800,12/6/2022,from_centroid,659,315733.73,368921.88,315738.46,368939.34,316309.98,367586.42,12412.79982,2219116.767
12971,N00003243,18,1455,1,1,0,2700,12/6/2022,from_centroid,659,315733.73,368921.88,315738.46,368939.34,316309.98,367586.42,12412.79982,2219116.767
12972,N00003243,18,1455,1,1,0,3600,12/6/2022,from_centroid,659,315733.73,368921.88,315738.46,368939.34,316309.98,367586.42,12412.79982,2219116.767
12973,N00003244,13,993,1,1,0,900,12/6/2022,from_centroid,191,319758.78,367570.86,319764.8,367559.16,320386.03,368339.71,4549.24777,641897.9885
12974,N00003244,13,993,1,1,0,1800,12/6/2022,from_centroid,630,319758.78,367570.86,319764.8,367559.16,320386.03,368339.71,13321.08261,2119347.334
12975,N00003244,13,993,1,1,0,2700,12/6/2022,from_centroid,966,319758.78,367570.86,319764.8,367559.16,320386.03,368339.71,22275.71326,3252851.688
12976,N00003244,13,993,1,1,0,3600,12/6/2022,from_centroid,1038,319758.78,367570.86,319764.8,367559.16,320386.03,368339.71,24835.28911,3495375.959
12977,N00003245,82,730,1,1,1,900,12/6/2022,from_centroid,318,313353.76,365867.87,313313.04,365939.16,312737.08,365477.06,6147.890101,1074453.134
12978,N00003245,82,730,1,1,1,1800,12/6/2022,from_centroid,3410,313353.76,365867.87,313313.04,365939.16,312737.08,365477.06,56714.28028,11511450.1
12979,N00003245,82,730,1,1,1,2700,12/6/2022,from_centroid,6019,313353.76,365867.87,313313.04,365939.16,312737.08,365477.06,96335.37016,20338098.55
12980,N00003245,82,730,1,1,1,3600,12/6/2022,from_centroid,7812,313353.76,365867.87,313313.04,365939.16,312737.08,365477.06,115441.6236,26410347.43
12981,N00003246,20,151,1,1,1,900,12/6/2022,from_centroid,1047,312271.77,364947.87,312262.48,364930.26,312122.47,364972,17505.9655,3538818.481
12982,N00003246,20,151,1,1,1,1800,12/6/2022,from_centroid,8582,312271.77,364947.87,312262.48,364930.26,312122.47,364972,112433.5687,28997034.91
12983,N00003246,20,151,1,1,1,2700,12/6/2022,from_centroid,18138,312271.77,364947.87,312262.48,364930.26,312122.47,364972,208402.7019,61325559.07
12984,N00003246,20,151,1,1,1,3600,12/6/2022,from_centroid,30022,312271.77,364947.87,312262.48,364930.26,312122.47,364972,307653.7148,101594989.1
12985,N00003247,18,205,1,1,0,900,12/6/2022,from_centroid,1761,312895.73,367818.88,312907.62,367832.55,312837.13,367622.56,37382.40996,5949648.332
12986,N00003247,18,205,1,1,0,1800,12/6/2022,from_centroid,10430,312895.73,367818.88,312907.62,367832.55,312837.13,367622.56,145613.8704,35201940.7
12987,N00003247,18,205,1,1,0,2700,12/6/2022,from_centroid,15422,312895.73,367818.88,312907.62,367832.55,312837.13,367622.56,197765.4626,52090500.79
12988,N00003247,18,205,1,1,0,3600,12/6/2022,from_centroid,23128,312895.73,367818.88,312907.62,367832.55,312837.13,367622.56,257413.6018,78131392.66
12989,N00003248,19,69,1,1,1,900,12/6/2022,from_centroid,1184,316205.76,367386.87,316223.31,367379.79,316273.72,367395.77,24805.63633,3992923.656
12990,N00003248,19,69,1,1,1,1800,12/6/2022,from_centroid,6641,316205.76,367386.87,316223.31,367379.79,316273.72,367395.77,97534.78935,22399186.58
12991,N00003248,19,69,1,1,1,2700,12/6/2022,from_centroid,13919,316205.76,367386.87,316223.31,367379.79,316273.72,367395.77,167409.8602,46905180.22
12992,N00003248,19,69,1,1,1,3600,12/6/2022,from_centroid,26686,316205.76,367386.87,316223.31,367379.79,316273.72,367395.77,289017.451,89991098.85
12993,N00003249,21,143,1,1,1,900,12/6/2022,from_centroid,1248,312999.73,367606.88,313015.78,367619.69,312856.92,367615.64,29799.11717,4218474.947
12994,N00003249,21,143,1,1,1,1800,12/6/2022,from_centroid,9545,312999.73,367606.88,313015.78,367619.69,312856.92,367615.64,132668.8139,32239299.43
12995,N00003249,21,143,1,1,1,2700,12/6/2022,from_centroid,14012,312999.73,367606.88,313015.78,367619.69,312856.92,367615.64,179691.802,47329780.89
12996,N00003249,21,143,1,1,1,3600,12/6/2022,from_centroid,21741,312999.73,367606.88,313015.78,367619.69,312856.92,367615.64,240846.3642,73479937.15
12997,N00003250,25,105,1,1,1,900,12/6/2022,from_centroid,851,324986.84,365986.84,325011.8,365983.54,324889.01,366023.75,13974.76098,2876515.969
12998,N00003250,25,105,1,1,1,1800,12/6/2022,from_centroid,6603,324986.84,365986.84,325011.8,365983.54,324889.01,366023.75,71464.24894,22277140.69
12999,N00003250,25,105,1,1,1,2700,12/6/2022,from_centroid,18017,324986.84,365986.84,325011.8,365983.54,324889.01,366023.75,180250.0034,60797655.82
13000,N00003250,25,105,1,1,1,3600,12/6/2022,from_centroid,39341,324986.84,365986.84,325011.8,365983.54,324889.01,366023.75,367622.9234,132762555.5
13001,N00003251,18,27,1,1,1,900,12/6/2022,from_centroid,906,325742.85,365644.84,325724.52,365646.46,325717.01,365650.76,16621.1892,3058768.135
13002,N00003251,18,27,1,1,1,1800,12/6/2022,from_centroid,8060,325742.85,365644.84,325724.52,365646.46,325717.01,365650.76,87953.40098,27193344.22
13003,N00003251,18,27,1,1,1,2700,12/6/2022,from_centroid,23763,325742.85,365644.84,325724.52,365646.46,325717.01,365650.76,248582.5177,80187858.4
13004,N00003251,18,27,1,1,1,3600,12/6/2022,from_centroid,44389,325742.85,365644.84,325724.52,365646.46,325717.01,365650.76,450288.1305,149809226.7
13005,N00003252,9,170,1,1,0,900,12/6/2022,from_centroid,1253,325246.84,365754.84,325256.26,365754.24,325097.01,365834.76,17249.48989,4231171.723
13006,N00003252,9,170,1,1,0,1800,12/6/2022,from_centroid,9068,325246.84,365754.84,325256.26,365754.24,325097.01,365834.76,96732.33905,30587782.66
13007,N00003252,9,170,1,1,0,2700,12/6/2022,from_centroid,27089,325246.84,365754.84,325256.26,365754.24,325097.01,365834.76,273651.2136,91438168.91
13008,N00003252,9,170,1,1,0,3600,12/6/2022,from_centroid,54160,325246.84,365754.84,325256.26,365754.24,325097.01,365834.76,523524.6408,182854578.6
13009,N00003253,20,84,1,1,1,900,12/6/2022,from_centroid,1024,324926.84,365752.84,324943.94,365742.78,324928.01,365836.76,12387.4704,3462239.723
13010,N00003253,20,84,1,1,1,1800,12/6/2022,from_centroid,9010,324926.84,365752.84,324943.94,365742.78,324928.01,365836.76,91956.94021,30432031.47
13011,N00003253,20,84,1,1,1,2700,12/6/2022,from_centroid,26871,324926.84,365752.84,324943.94,365742.78,324928.01,365836.76,263677.4794,90686489.09
13012,N00003253,20,84,1,1,1,3600,12/6/2022,from_centroid,58501,324926.84,365752.84,324943.94,365742.78,324928.01,365836.76,529188.1156,197480974.6
13013,N00003254,24,57,1,1,1,900,12/6/2022,from_centroid,1871,325611.85,365592.84,325598.81,365612.89,325571.21,365632.76,23625.97661,6314304.245
13014,N00003254,24,57,1,1,1,1800,12/6/2022,from_centroid,9778,325611.85,365592.84,325598.81,365612.89,325571.21,365632.76,94434.73512,33007472.37
13015,N00003254,24,57,1,1,1,2700,12/6/2022,from_centroid,25295,325611.85,365592.84,325598.81,365612.89,325571.21,365632.76,249263.8613,85358153.89
13016,N00003254,24,57,1,1,1,3600,12/6/2022,from_centroid,50360,325611.85,365592.84,325598.81,365612.89,325571.21,365632.76,476301.7891,169946258.9
13017,N00003255,9,113,1,1,1,900,12/6/2022,from_centroid,1176,325333.85,365611.84,325334.75,365621.26,325314.01,365500.76,17327.59571,3975970.612
13018,N00003255,9,113,1,1,1,1800,12/6/2022,from_centroid,7983,325333.85,365611.84,325334.75,365621.26,325314.01,365500.76,90002.75947,26935400.07
13019,N00003255,9,113,1,1,1,2700,12/6/2022,from_centroid,22500,325333.85,365611.84,325334.75,365621.26,325314.01,365500.76,230663.2259,75929264.75
13020,N00003255,9,113,1,1,1,3600,12/6/2022,from_centroid,42627,325333.85,365611.84,325334.75,365621.26,325314.01,365500.76,424886.8426,143846356.9
13021,N00003256,46,130,1,1,1,900,12/6/2022,from_centroid,594,325078.85,365481.84,325082.76,365435.87,325044.03,365607.06,11267.18017,2006809.645
13022,N00003256,46,130,1,1,1,1800,12/6/2022,from_centroid,7308,325078.85,365481.84,325082.76,365435.87,325044.03,365607.06,77015.94454,24669837.17
13023,N00003256,46,130,1,1,1,2700,12/6/2022,from_centroid,23288,325078.85,365481.84,325082.76,365435.87,325044.03,365607.06,234181.3966,78621792.78
13024,N00003256,46,130,1,1,1,3600,12/6/2022,from_centroid,44132,325078.85,365481.84,325082.76,365435.87,325044.03,365607.06,436627.8748,148974038.9
13025,N00003257,21,116,1,1,1,900,12/6/2022,from_centroid,836,325403.84,366198.84,325408.81,366219.67,325513.71,366236.06,13224.02425,2825711.385
13026,N00003257,21,116,1,1,1,1800,12/6/2022,from_centroid,5912,325403.84,366198.84,325408.81,366219.67,325513.71,366236.06,65276.98741,19952294.09
